customer_id,churn_probability,churn_prediction,risk_level,threshold,customer_value,customer_value_tier,retention_priority_score,segment,main_reason,recommended_action,priority
CUST_0467,0.06171814497738405,0,Low,0.3292908351136531,161.955,Medium,5,Low Engagement Customers,Low usage frequency; Inactive or higher-risk customer status,No immediate action,P4
CUST_0468,0.03769052466222037,0,Low,0.3292908351136531,189.36,Medium,13,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_0469,0.9962404840642144,1,High,0.3292908351136531,121.95,Low,60,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P2
CUST_0470,1.0250047700466347e-05,0,Low,0.3292908351136531,1949.8,High,27,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0471,1.3560832357957487e-05,0,Low,0.3292908351136531,385.725,Medium,5,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0472,8.32064892553125e-05,0,Low,0.3292908351136531,913.635,High,13,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0473,0.9999026152440196,1,High,0.3292908351136531,212.48,Medium,73,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_0474,9.788262505853458e-06,0,Low,0.3292908351136531,200.07,Medium,11,Stable Low-Risk Customers,High failed call rate,No immediate action,P4
CUST_0475,3.530101111159731e-05,0,Low,0.3292908351136531,505.17,High,7,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0476,0.0001414933661015526,0,Low,0.3292908351136531,222.88,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0477,0.9999470130186284,1,High,0.3292908351136531,265.64,Medium,74,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_0478,0.9998557891609106,1,High,0.3292908351136531,336.88,Medium,75,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_0479,0.9947826995061578,1,High,0.3292908351136531,113.8,Low,59,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_0480,0.0030951274494404354,0,Low,0.3292908351136531,110.075,Low,2,Low Engagement Customers,Low customer value,No immediate action,P4
CUST_0481,9.821507301969277e-06,0,Low,0.3292908351136531,164.88,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0482,0.9973131218431996,1,High,0.3292908351136531,106.125,Low,59,Low Engagement Customers,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_0483,0.0003853633627092199,0,Low,0.3292908351136531,51.78,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_0484,0.00011255784836058666,0,Low,0.3292908351136531,856.035,High,12,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0485,9.766279870657812e-06,0,Low,0.3292908351136531,1660.095,High,23,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0486,0.0004174965196804119,0,Low,0.3292908351136531,268.4,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0487,0.9991589371362365,1,High,0.3292908351136531,328.76,Medium,67,Price-Sensitive / Low-Value Users,Complaint recorded; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_0488,2.736683821438595e-05,0,Low,0.3292908351136531,1036.935,High,14,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0489,3.5269218896228547e-05,0,Low,0.3292908351136531,1051.245,High,15,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0490,0.00011941663930798673,0,Low,0.3292908351136531,182.925,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0491,0.0028592015599550476,0,Low,0.3292908351136531,177.4,Medium,11,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Inactive or higher-risk customer status,No immediate action,P4
CUST_0492,0.0014499725554028375,0,Low,0.3292908351136531,141.125,Low,10,Low Engagement Customers,High failed call rate; Low usage frequency; Inactive or higher-risk customer status,No immediate action,P4
CUST_0493,0.00029562951127806063,0,Low,0.3292908351136531,264.015,Medium,12,Price-Sensitive / Low-Value Users,High failed call rate,No immediate action,P4
CUST_0494,0.00010786535075886916,0,Low,0.3292908351136531,271.84,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0495,6.276229510201319e-05,0,Low,0.3292908351136531,325.395,Medium,5,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0496,1.3437854350668238e-05,0,Low,0.3292908351136531,798.48,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0497,6.750229317066619e-05,0,Low,0.3292908351136531,286.71,Medium,4,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0498,0.0001662050774970207,0,Low,0.3292908351136531,348.32,Medium,13,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_0499,0.000156442737724477,0,Low,0.3292908351136531,1145.6,High,16,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0500,0.9999181141730457,1,High,0.3292908351136531,168.68,Medium,72,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate,Personalized retention offer,P2
CUST_0501,0.0010195036335526192,0,Low,0.3292908351136531,172.395,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0502,0.9532795371177769,1,High,0.3292908351136531,0.0,Low,48,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_0503,4.6353011137547896e-05,0,Low,0.3292908351136531,1606.635,High,22,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0504,0.0003388451480278272,0,Low,0.3292908351136531,200.97,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0505,7.656519413358336e-05,0,Low,0.3292908351136531,101.255,Low,1,Low Engagement Customers,Low customer value,No immediate action,P4
CUST_0506,3.5800549306242835e-05,0,Low,0.3292908351136531,173.88,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0507,1.584828317869189e-05,0,Low,0.3292908351136531,1127.56,High,16,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0508,3.0585052575400596e-05,0,Low,0.3292908351136531,837.04,High,12,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0509,3.159995205247126e-05,0,Low,0.3292908351136531,533.28,High,7,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0510,2.034719893980895e-05,0,Low,0.3292908351136531,159.52,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0511,0.0020935180989042836,0,Low,0.3292908351136531,243.135,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0512,0.004003573123031609,0,Low,0.3292908351136531,67.28,Low,1,Low Engagement Customers,Low customer value; Inactive or higher-risk customer status,No immediate action,P4
CUST_0513,1.9758429890870307e-05,0,Low,0.3292908351136531,722.2,High,10,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0514,5.694558290664199e-06,0,Low,0.3292908351136531,1948.48,High,27,High-Value Loyal Customers,Low usage frequency,No immediate action,P4
CUST_0515,4.86074741495209e-05,0,Low,0.3292908351136531,1258.065,High,17,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0516,8.79156314167814e-06,0,Low,0.3292908351136531,899.04,High,12,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0517,0.057494334237618266,0,Low,0.3292908351136531,12.555,Low,3,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0518,0.05621348935353904,0,Low,0.3292908351136531,5.13,Low,3,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0519,0.8453018020144719,1,High,0.3292908351136531,0.0,Low,42,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_0520,2.2170933203286096e-05,0,Low,0.3292908351136531,1949.625,High,27,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0521,4.9222707249406586e-05,0,Low,0.3292908351136531,440.36,Medium,6,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0522,2.208687848228599e-05,0,Low,0.3292908351136531,669.735,High,9,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0523,0.9981108589580556,1,High,0.3292908351136531,17.64,Low,58,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_0524,0.00020808208552296575,0,Low,0.3292908351136531,247.95,Medium,11,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_0525,0.9991587610829769,1,High,0.3292908351136531,261.27,Medium,66,Price-Sensitive / Low-Value Users,Complaint recorded,Personalized retention offer,P2
CUST_0526,0.00030510985273938233,0,Low,0.3292908351136531,90.08,Low,1,Low Engagement Customers,Low usage frequency; Low customer value,No immediate action,P4
CUST_0527,0.9938427043036654,1,High,0.3292908351136531,96.84,Low,51,Low Engagement Customers,Low customer value; Inactive or higher-risk customer status,Automated SMS/email campaign,P3
CUST_0528,0.9925005502356499,1,High,0.3292908351136531,120.08,Low,51,Low Engagement Customers,Inactive or higher-risk customer status,Automated SMS/email campaign,P3
CUST_0529,0.9936770049882232,1,High,0.3292908351136531,0.0,Low,50,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_0530,0.0033056190789524306,0,Low,0.3292908351136531,43.32,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0531,2.7784828165462155e-05,0,Low,0.3292908351136531,156.8,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0532,0.9968181152128052,1,High,0.3292908351136531,0.0,Low,50,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_0533,0.012206880906799625,0,Low,0.3292908351136531,0.0,Low,1,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0534,0.00011093391423272073,0,Low,0.3292908351136531,706.635,High,10,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0535,6.897904375786033e-06,0,Low,0.3292908351136531,1416.195,High,20,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0536,5.68453017091023e-05,0,Low,0.3292908351136531,143.55,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0537,0.002480124916369394,0,Low,0.3292908351136531,111.96,Low,2,Low Engagement Customers,Low usage duration; Low customer value; Inactive or higher-risk customer status,No immediate action,P4
CUST_0538,0.00012553185959432634,0,Low,0.3292908351136531,793.035,High,11,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_0539,7.446789140679605e-05,0,Low,0.3292908351136531,807.345,High,11,High-Value Loyal Customers,Low usage frequency; Low usage duration,No immediate action,P4
CUST_0540,8.938968789042414e-05,0,Low,0.3292908351136531,47.425,Low,1,Low Engagement Customers,Low usage duration; Low customer value,No immediate action,P4
CUST_0541,0.007803784403893018,0,Low,0.3292908351136531,5.175,Low,8,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_0542,0.04735838541794264,0,Low,0.3292908351136531,0.0,Low,2,Low Engagement Customers,Low usage frequency; Low usage duration; Low customer value,No immediate action,P4
CUST_0543,0.0002218905125707327,0,Low,0.3292908351136531,29.115,Low,8,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_0544,2.7514926685327145e-05,0,Low,0.3292908351136531,107.04,Low,1,Low Engagement Customers,Low customer value,No immediate action,P4
